mut,rec,seqLen,dualInf,rep,frag_type,seq_names,sim_pval,BC_KA_pval,aligned_start,aligned_end,aligned_length,seq1_begin,seq1_end,seq1_length,seq2_begin,seq2_end,seq2_length,num_poly,num_dif,total_diffs,mismatch_penalty,
0.001,1.00E-07,100,0.05,2,GI,seq_54;seq_57,0.0012,9.99E-02,690,1582,893,690,1582,893,690,1582,893,150,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_69;seq_71,0.0012,9.99E-02,687,1553,867,687,1553,867,687,1553,867,150,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_62,0.0012,9.99E-02,682,1524,843,682,1524,843,682,1524,843,150,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_35;seq_58,0.0012,1.00E-01,820,1615,796,820,1615,796,820,1615,796,138,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_74,0.0012,1.01E-01,682,1680,999,682,1680,999,682,1680,999,175,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_29;seq_62,0.0012,1.01E-01,682,1680,999,682,1680,999,682,1680,999,175,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_55,0.0012,1.01E-01,682,1680,999,682,1680,999,682,1680,999,175,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_55;seq_74,0.0012,1.01E-01,682,1680,999,682,1680,999,682,1680,999,175,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_42,0.0012,1.01E-01,689,1642,954,689,1642,954,689,1642,954,164,0,31,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_83,0.0012,1.04E-01,688,1680,993,688,1680,993,688,1680,993,169,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_74;seq_83,0.0012,1.04E-01,688,1680,993,688,1680,993,688,1680,993,169,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_69,0.0012,1.05E-01,729,1514,786,729,1514,786,729,1514,786,134,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_57;seq_95,0.0012,1.09E-01,686,1489,804,686,1489,804,686,1489,804,141,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_42;seq_53,0.0012,1.09E-01,684,1462,779,684,1462,779,684,1462,779,141,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_2;seq_67,0.0012,1.10E-01,808,1530,723,808,1530,723,808,1530,723,127,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_67,0.0012,1.10E-01,808,1530,723,808,1530,723,808,1530,723,127,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_46;seq_67,0.0012,1.10E-01,808,1530,723,808,1530,723,808,1530,723,127,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_71,0.0012,1.10E-01,689,1563,875,689,1563,875,689,1563,875,149,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_58,0.0012,1.10E-01,820,1680,861,820,1680,861,820,1680,861,149,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_58;seq_74,0.0012,1.10E-01,820,1680,861,820,1680,861,820,1680,861,149,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_35;seq_83,0.0013,1.11E-01,688,1615,928,688,1615,928,688,1615,928,158,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_59;seq_83,0.0013,1.11E-01,760,1680,921,760,1680,921,760,1680,921,158,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_55;seq_69,0.0013,1.11E-01,679,1553,875,679,1553,875,679,1553,875,158,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_46,0.0013,1.11E-01,792,1584,793,792,1584,793,792,1584,793,137,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_46,0.0013,1.11E-01,792,1584,793,792,1584,793,792,1584,793,137,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_35,0.0013,1.11E-01,689,1464,776,689,1464,776,689,1464,776,137,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_45,0.0013,1.11E-01,689,1464,776,689,1464,776,689,1464,776,137,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_71,0.0013,1.11E-01,689,1464,776,689,1464,776,689,1464,776,137,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_74,0.0013,1.13E-01,689,1680,992,689,1680,992,689,1680,992,168,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_83,0.0013,1.13E-01,689,1680,992,689,1680,992,689,1680,992,168,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_25,0.0013,1.13E-01,689,1680,992,689,1680,992,689,1680,992,168,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_98,0.0013,1.13E-01,689,1680,992,689,1680,992,689,1680,992,168,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_27;seq_35,0.0013,1.19E-01,786,1615,830,786,1615,830,786,1615,830,144,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_25;seq_69,0.0014,1.21E-01,689,1553,865,689,1553,865,689,1553,865,148,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_69;seq_98,0.0014,1.21E-01,689,1553,865,689,1553,865,689,1553,865,148,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_33,0.0014,1.21E-01,828,1680,853,828,1680,853,828,1680,853,148,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_33,0.0014,1.21E-01,828,1680,853,828,1680,853,828,1680,853,148,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_33;seq_38,0.0014,1.21E-01,828,1680,853,828,1680,853,828,1680,853,148,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_33;seq_58,0.0014,1.21E-01,828,1680,853,828,1680,853,828,1680,853,148,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_25;seq_35,0.0014,1.21E-01,689,1615,927,689,1615,927,689,1615,927,157,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_35;seq_98,0.0014,1.21E-01,689,1615,927,689,1615,927,689,1615,927,157,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_83,0.0014,1.23E-01,690,1680,991,690,1680,991,690,1680,991,167,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_35;seq_53,0.0014,1.24E-01,689,1462,774,689,1462,774,689,1462,774,136,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_53,0.0014,1.24E-01,689,1462,774,689,1462,774,689,1462,774,136,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_25;seq_88,0.0014,1.25E-01,730,1625,896,730,1625,896,730,1625,896,152,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_88,0.0014,1.25E-01,730,1625,896,730,1625,896,730,1625,896,152,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_61;seq_88,0.0014,1.25E-01,730,1625,896,730,1625,896,730,1625,896,152,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_88;seq_98,0.0014,1.25E-01,730,1625,896,730,1625,896,730,1625,896,152,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_61;seq_74,0.0015,1.29E-01,685,1680,996,685,1680,996,685,1680,996,172,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_55,0.0015,1.32E-01,689,1524,836,689,1524,836,689,1524,836,143,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_88,0.0015,1.33E-01,835,1625,791,835,1625,791,835,1625,791,139,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_3;seq_23,0.0016,1.33E-01,835,1680,846,835,1680,846,835,1680,846,147,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_29,0.0016,1.33E-01,835,1680,846,835,1680,846,835,1680,846,147,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_53,0.0017,1.37E-01,690,1462,773,690,1462,773,690,1462,773,135,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_27;seq_69,0.0017,1.37E-01,786,1553,768,786,1553,768,786,1553,768,135,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_54,0.0017,1.38E-01,689,1582,894,689,1582,894,689,1582,894,151,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_9;seq_71,0.0017,1.38E-01,687,1563,877,687,1563,877,687,1563,877,151,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_42;seq_62,0.0017,1.40E-01,682,1642,961,682,1642,961,682,1642,961,171,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_95,0.0018,1.45E-01,729,1489,761,729,1489,761,729,1489,761,131,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_46,0.0018,1.45E-01,835,1584,750,835,1584,750,835,1584,750,131,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_15,0.0018,1.53E-01,729,1514,786,729,1514,786,729,1514,786,134,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_62,0.0018,1.53E-01,729,1514,786,729,1514,786,729,1514,786,134,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_31;seq_38,0.0018,1.53E-01,907,1680,774,907,1680,774,907,1680,774,134,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_71,0.0018,1.53E-01,792,1563,772,792,1563,772,792,1563,772,134,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_67,0.0019,1.56E-01,808,1530,723,808,1530,723,808,1530,723,127,0,39,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_67,0.0019,1.56E-01,808,1530,723,808,1530,723,808,1530,723,127,0,39,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_59,0.0019,1.56E-01,760,1464,705,760,1464,705,760,1464,705,127,0,39,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_67,0.0019,1.57E-01,808,1462,655,808,1462,655,808,1462,655,118,0,42,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_42;seq_55,0.0019,1.58E-01,689,1642,954,689,1642,954,689,1642,954,164,0,30,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_71;seq_88,0.0019,1.60E-01,730,1563,834,730,1563,834,730,1563,834,141,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_25;seq_53,0.0019,1.60E-01,684,1462,779,684,1462,779,684,1462,779,141,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_98,0.0019,1.60E-01,684,1462,779,684,1462,779,684,1462,779,141,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_62,0.002,1.63E-01,682,1680,999,682,1680,999,682,1680,999,175,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_45,0.002,1.63E-01,682,1680,999,682,1680,999,682,1680,999,175,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_25;seq_62,0.002,1.63E-01,682,1680,999,682,1680,999,682,1680,999,175,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_62;seq_98,0.002,1.63E-01,682,1680,999,682,1680,999,682,1680,999,175,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_29;seq_46,0.002,1.63E-01,792,1584,793,792,1584,793,792,1584,793,137,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_46;seq_57,0.002,1.63E-01,792,1584,793,792,1584,793,792,1584,793,137,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_54,0.002,1.63E-01,689,1464,776,689,1464,776,689,1464,776,137,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_55,0.002,1.63E-01,689,1464,776,689,1464,776,689,1464,776,137,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_61,0.002,1.63E-01,689,1464,776,689,1464,776,689,1464,776,137,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_55;seq_83,0.002,1.65E-01,688,1680,993,688,1680,993,688,1680,993,169,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_29;seq_58,0.002,1.66E-01,820,1680,861,820,1680,861,820,1680,861,149,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_57;seq_58,0.002,1.66E-01,820,1680,861,820,1680,861,820,1680,861,149,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_88,0.002,1.69E-01,730,1514,785,730,1514,785,730,1514,785,133,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_69,0.002,1.69E-01,792,1553,762,792,1553,762,792,1553,762,133,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_46;seq_69,0.002,1.69E-01,792,1553,762,792,1553,762,792,1553,762,133,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_38;seq_54,0.002,1.71E-01,682,1582,901,682,1582,901,682,1582,901,158,0,31,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_84,0.002,1.73E-01,689,1388,700,689,1388,700,689,1388,700,123,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_95,0.002,1.73E-01,792,1489,698,792,1489,698,792,1489,698,123,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_78,0.002,1.74E-01,792,1680,889,792,1680,889,792,1680,889,153,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_33;seq_88,0.002,1.77E-01,828,1625,798,828,1625,798,828,1625,798,140,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_25;seq_55,0.002,1.79E-01,689,1680,992,689,1680,992,689,1680,992,168,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_55;seq_98,0.002,1.79E-01,689,1680,992,689,1680,992,689,1680,992,168,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_53,0.002,1.80E-01,729,1462,734,729,1462,734,729,1462,734,129,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_54,0.002,1.80E-01,792,1582,791,792,1582,791,792,1582,791,136,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_33,0.0021,1.82E-01,828,1680,853,828,1680,853,828,1680,853,148,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_29;seq_33,0.0021,1.82E-01,828,1680,853,828,1680,853,828,1680,853,148,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_39,0.0021,1.88E-01,910,1680,771,910,1680,771,910,1680,771,132,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_84,0.0021,1.88E-01,680,1388,709,680,1388,709,680,1388,709,132,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_78;seq_88,0.0021,1.90E-01,730,1625,896,730,1625,896,730,1625,896,152,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_3;seq_62,0.0024,1.94E-01,690,1680,991,690,1680,991,690,1680,991,167,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_57;seq_83,0.0024,1.94E-01,690,1680,991,690,1680,991,690,1680,991,167,0,29,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_67,0.0024,1.95E-01,808,1524,717,808,1524,717,808,1524,717,125,0,39,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_23,0.0024,1.99E-01,835,1680,846,835,1680,846,835,1680,846,147,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_38,0.0024,1.99E-01,835,1680,846,835,1680,846,835,1680,846,147,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_55,0.0024,1.99E-01,835,1680,846,835,1680,846,835,1680,846,147,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_62,0.0024,1.99E-01,835,1680,846,835,1680,846,835,1680,846,147,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_83,0.0024,1.99E-01,835,1680,846,835,1680,846,835,1680,846,147,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_57,0.0025,2.00E-01,690,1462,773,690,1462,773,690,1462,773,135,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_95,0.0025,2.00E-01,690,1462,773,690,1462,773,690,1462,773,135,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_19;seq_38,0.0025,2.00E-01,935,1680,746,935,1680,746,935,1680,746,128,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_27;seq_33,0.0028,2.15E-01,828,1621,794,828,1621,794,828,1621,794,138,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_53,0.0029,2.17E-01,792,1462,671,792,1462,671,792,1462,671,121,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_38,0.003,2.21E-01,729,1514,786,729,1514,786,729,1514,786,134,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_2;seq_31,0.003,2.21E-01,907,1680,774,907,1680,774,907,1680,774,134,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_3;seq_31,0.003,2.21E-01,907,1680,774,907,1680,774,907,1680,774,134,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_31,0.003,2.21E-01,907,1680,774,907,1680,774,907,1680,774,134,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_29,0.0031,2.21E-01,677,1524,848,677,1524,848,677,1524,848,155,0,31,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_29;seq_67,0.0031,2.23E-01,808,1530,723,808,1530,723,808,1530,723,127,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_95,0.0034,2.38E-01,690,1489,800,690,1489,800,690,1489,800,137,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_69;seq_95,0.0034,2.38E-01,690,1489,800,690,1489,800,690,1489,800,137,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_74,0.0034,2.38E-01,689,1464,776,689,1464,776,689,1464,776,137,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_27,0.0034,2.40E-01,786,1621,836,786,1621,836,786,1621,836,145,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_27;seq_74,0.0034,2.40E-01,786,1621,836,786,1621,836,786,1621,836,145,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_9;seq_78,0.0034,2.40E-01,685,1656,972,685,1656,972,685,1656,972,170,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_23,0.0035,2.43E-01,835,1514,680,835,1514,680,835,1514,680,120,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_31;seq_88,0.0038,2.48E-01,907,1625,719,907,1625,719,907,1625,719,126,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_58;seq_67,0.0038,2.48E-01,820,1530,711,820,1530,711,820,1530,711,126,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_58,0.0039,2.49E-01,820,1680,861,820,1680,861,820,1680,861,149,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_58,0.0039,2.49E-01,820,1680,861,820,1680,861,820,1680,861,149,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_58;seq_59,0.0039,2.49E-01,820,1680,861,820,1680,861,820,1680,861,149,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_58;seq_83,0.0039,2.49E-01,820,1680,861,820,1680,861,820,1680,861,149,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_74;seq_78,0.004,2.60E-01,682,1680,999,682,1680,999,682,1680,999,175,0,27,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_74,0.004,2.62E-01,689,1462,774,689,1462,774,689,1462,774,136,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_62,0.004,2.63E-01,792,1680,889,792,1680,889,792,1680,889,153,0,31,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_2;seq_39,0.0041,2.71E-01,910,1680,771,910,1680,771,910,1680,771,132,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_3;seq_39,0.0041,2.71E-01,910,1680,771,910,1680,771,910,1680,771,132,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_39,0.0041,2.71E-01,910,1680,771,910,1680,771,910,1680,771,132,0,36,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_67,0.0042,2.72E-01,808,1464,657,808,1464,657,808,1464,657,119,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_58,0.0042,2.72E-01,820,1514,695,820,1514,695,820,1514,695,122,0,39,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_62;seq_69,0.0042,2.72E-01,689,1553,865,689,1553,865,689,1553,865,148,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_33;seq_62,0.0042,2.72E-01,828,1680,853,828,1680,853,828,1680,853,148,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_33;seq_83,0.0042,2.72E-01,828,1680,853,828,1680,853,828,1680,853,148,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_29;seq_78,0.0043,2.81E-01,689,1680,992,689,1680,992,689,1680,992,168,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_62,0.0043,2.81E-01,689,1680,992,689,1680,992,689,1680,992,168,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_62;seq_83,0.0043,2.81E-01,689,1680,992,689,1680,992,689,1680,992,168,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_46,0.0048,2.85E-01,792,1524,733,792,1524,733,792,1524,733,128,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_54,0.0049,2.89E-01,689,1524,836,689,1524,836,689,1524,836,143,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_61,0.0049,2.89E-01,689,1524,836,689,1524,836,689,1524,836,143,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_28;seq_78,0.0049,2.89E-01,689,1524,836,689,1524,836,689,1524,836,143,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_57,0.005,2.97E-01,835,1680,846,835,1680,846,835,1680,846,147,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_42,0.005,3.02E-01,680,1642,963,680,1642,963,680,1642,963,173,0,27,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_62,0.005,3.04E-01,690,1680,991,690,1680,991,690,1680,991,167,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_2;seq_42,0.005,3.04E-01,686,1642,957,686,1642,957,686,1642,957,167,0,28,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_20;seq_58,0.0052,3.10E-01,925,1592,668,925,1592,668,925,1592,668,115,0,41,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_45;seq_74,0.0052,3.11E-01,678,1680,1003,678,1680,1003,678,1680,1003,179,0,26,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_3;seq_28,0.0054,3.17E-01,690,1524,835,690,1524,835,690,1524,835,142,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_4;seq_38,0.0054,3.17E-01,868,1680,813,868,1680,813,868,1680,813,142,0,33,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_28,0.0055,3.20E-01,729,1514,786,729,1514,786,729,1514,786,134,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_74,0.0055,3.20E-01,729,1514,786,729,1514,786,729,1514,786,134,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_31,0.0055,3.20E-01,907,1680,774,907,1680,774,907,1680,774,134,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_22;seq_31,0.0055,3.20E-01,907,1680,774,907,1680,774,907,1680,774,134,0,35,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_15;seq_61,0.0055,3.26E-01,685,1680,996,685,1680,996,685,1680,996,172,0,27,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_10;seq_70,0.0055,3.39E-01,1075,1680,606,1075,1680,606,1075,1680,606,109,0,43,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_19;seq_88,0.0057,3.39E-01,935,1625,691,935,1625,691,935,1625,691,120,0,39,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_9;seq_95,0.006,3.46E-01,690,1489,800,690,1489,800,690,1489,800,137,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_23;seq_27,0.006,3.46E-01,835,1621,787,835,1621,787,835,1621,787,137,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_78,0.006,3.46E-01,689,1464,776,689,1464,776,689,1464,776,137,0,34,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_2;seq_25,0.0062,3.51E-01,686,1680,995,686,1680,995,686,1680,995,171,0,27,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_2;seq_98,0.0062,3.51E-01,686,1680,995,686,1680,995,686,1680,995,171,0,27,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_53;seq_59,0.0064,3.52E-01,760,1462,703,760,1462,703,760,1462,703,126,0,37,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_27;seq_61,0.0064,3.56E-01,786,1621,836,786,1621,836,786,1621,836,145,0,32,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_25,0.0064,3.59E-01,680,1680,1001,680,1680,1001,680,1680,1001,177,0,26,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_8;seq_98,0.0064,3.59E-01,680,1680,1001,680,1680,1001,680,1680,1001,177,0,26,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_42;seq_71,0.0068,3.73E-01,689,1563,875,689,1563,875,689,1563,875,149,0,31,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_58;seq_61,0.0068,3.73E-01,820,1680,861,820,1680,861,820,1680,861,149,0,31,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_1;seq_46,0.0073,3.81E-01,792,1464,673,792,1464,673,792,1464,673,122,0,38,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_12;seq_84,0.0075,3.82E-01,729,1388,660,729,1388,660,729,1388,660,116,0,40,None,"
"
0.001,1.00E-07,100,0.05,2,GI,seq_42;seq_61,0.0075,3.84E-01,689,1642,954,689,1642,954,689,1642,954,164,0,28,None,"
"
